t;vc_A_capital;vc_A_cuprum;vc_A_habitat;vc_A_planvital;vc_A_provida;vc_A_modelo;vc_A_santa maria;vc_A_magister;vp_A_capital;vp_A_cuprum;vp_A_habitat;vp_A_planvital;vp_A_provida;vp_A_modelo;vp_A_santa maria;vp_A_magister;vp_A_total;uf;ret_vc_A_capital;ret_vc_A_cuprum;ret_vc_A_habitat;ret_vc_A_planvital;ret_vc_A_provida;ret_vc_A_modelo;ret_vc_A_sm;ret_vc_A_magister;pond_vp_A_capital;pond_vp_A_cuprum;pond_vp_A_habitat;pond_vp_A_planvital;pond_vp_A_provida;pond_vp_A_modelo;pond_vp_A_sm;pond_vp_A_magister;ret_pond_A;ret_anual_pond_A;ds_anual_pond_A;ret_riesgo_A
30-01-2017;36100.38000000000000000000;38054.05000000000000000000;38580.46000000000000000000;35578.65000000000000000000;37536.05000000000000000000;37829.04000000000000000000;;;2831469965823.00000000000000000000;3694125118242.00000000000000000000;3684153688483.00000000000000000000;361206787684.00000000000000000000;3071798823251.00000000000000000000;375657423070.00000000000000000000;;;14018411806553.00000000000000000000;26319.91000000000000000000;0.00097049859955440100;0.00122465862167675000;0.00123938600230132000;0.00120244835271162000;0.00122422485919699000;0.00133797115444153000;;;0.20198222201600700000;0.26351951770422100000;0.26280820818523900000;0.02576659843272340000;0.21912602266506900000;0.02679743099674080000;0.00000000000000000000;0.00000000000000000000;0.00117956244522340000;0.00024995664060654500;0.00470192803497041000;0.05316045646541220000
31-01-2017;35884.74000000000000000000;37836.98000000000000000000;38368.19000000000000000000;35379.19000000000000000000;37331.41000000000000000000;37617.60000000000000000000;;;2809852533045.00000000000000000000;3668809352948.00000000000000000000;3659477750167.00000000000000000000;358631932978.00000000000000000000;3049802424312.00000000000000000000;373705380722.00000000000000000000;;;13920279374172.00000000000000000000;26318.21000000000000000000;-0.00592666413804884000;-0.00565599429358110000;-0.00545260783406618000;-0.00555735270189620000;-0.00540214910945488000;-0.00554044368066900000;;;0.20185317101167300000;0.26355860068119000000;0.26288824037230700000;0.02576327122021800000;0.21909060460170600000;0.02684611211290640000;0.00000000000000000000;0.00000000000000000000;-0.00559590344187215000;0.00024339142234985600;0.00470896295754143000;0.05168684157093730000
01-02-2017;35719.98000000000000000000;37664.70000000000000000000;38192.30000000000000000000;35221.12000000000000000000;37167.88000000000000000000;37455.92000000000000000000;;;2793015425777.00000000000000000000;3652058419269.00000000000000000000;3647733043463.00000000000000000000;353834067261.00000000000000000000;3029594585546.00000000000000000000;376206597180.00000000000000000000;;;13852442138496.00000000000000000000;26316.51000000000000000000;-0.00453734324599047000;-0.00449901883689290000;-0.00453021011748614000;-0.00441329535805777000;-0.00432551985871369000;-0.00424265493275918000;;;0.20162621131007600000;0.26364004142777900000;0.26332779498323500000;0.02554308213117840000;0.21870472767590500000;0.02715814247182600000;0.00000000000000000000;0.00000000000000000000;-0.00446786251737297000;0.00023238239270311200;0.00471677202615936000;0.04926725129268760000
02-02-2017;35822.22000000000000000000;37765.30000000000000000000;38290.56000000000000000000;35312.93000000000000000000;37261.75000000000000000000;37559.36000000000000000000;;;2798826275225.00000000000000000000;3660917352000.00000000000000000000;3653418022556.00000000000000000000;355379463671.00000000000000000000;3036983571528.00000000000000000000;376959163233.00000000000000000000;;;13882483848213.00000000000000000000;26314.81000000000000000000;0.00292277548164094000;0.00273197562334442000;0.00263406631482932000;0.00266788346550810000;0.00258698420636984000;0.00282244020223572000;;;0.20160846616690100000;0.26370766154150800000;0.26316746070093800000;0.02559912675257650000;0.21876370285991200000;0.02715358197816480000;0.00000000000000000000;0.00000000000000000000;0.00271377282084603000;0.00018887619769415300;0.00464264595759345000;0.04068287769934940000
03-02-2017;35722.93000000000000000000;37664.49000000000000000000;38200.25000000000000000000;35222.51000000000000000000;37165.68000000000000000000;37464.72000000000000000000;;;2786453083673.00000000000000000000;3643730972514.00000000000000000000;3637184329085.00000000000000000000;354237658230.00000000000000000000;3028054744626.00000000000000000000;375858852727.00000000000000000000;;;13825519640855.00000000000000000000;26313.11000000000000000000;-0.00271098725020782000;-0.00260834634205473000;-0.00229672602571593000;-0.00249921447765725000;-0.00251697204181884000;-0.00245832015366199000;;;0.20154418467128800000;0.26355110456366600000;0.26307758576661100000;0.02562201403144460000;0.21901923568051400000;0.02718587528647540000;0.00000000000000000000;0.00000000000000000000;-0.00252016519889740000;0.00014910092888354600;0.00462296850715752000;0.03225220519082060000
06-02-2017;35822.39000000000000000000;37767.40000000000000000000;38297.94000000000000000000;35306.14000000000000000000;37262.87000000000000000000;37558.94000000000000000000;;;2793423494431.00000000000000000000;3652545300935.00000000000000000000;3644361913044.00000000000000000000;354943605116.00000000000000000000;3035693775309.00000000000000000000;376685972582.00000000000000000000;;;13857654061417.00000000000000000000;26308.02000000000000000000;0.00297379579603757000;0.00292201429712020000;0.00274750715347257000;0.00256497804411471000;0.00280509212215248000;0.00270520069120142000;;;0.20157982599728400000;0.26357601977556600000;0.26298548779556900000;0.02561354205718320000;0.21906260337102000000;0.02718252100337700000;0.00000000000000000000;0.00000000000000000000;0.00284590777684663000;0.00020877805725270700;0.00456042921555368000;0.04578035254678530000
07-02-2017;35736.47000000000000000000;37682.99000000000000000000;38206.40000000000000000000;35234.71000000000000000000;37179.90000000000000000000;37471.04000000000000000000;;;2786808463610.00000000000000000000;3643294276059.00000000000000000000;3633983538101.00000000000000000000;354297624144.00000000000000000000;3028932308212.00000000000000000000;376067082128.00000000000000000000;;;13823383292254.00000000000000000000;26306.32000000000000000000;-0.00233675977516273000;-0.00217287648548565000;-0.00232844682685481000;-0.00196058903242127000;-0.00216447467108722000;-0.00227844330535980000;;;0.20160104112656700000;0.26356024419148800000;0.26288669432593400000;0.02563031181682800000;0.21911656822170900000;0.02720514031747430000;0.00000000000000000000;0.00000000000000000000;-0.00224240288987838000;0.00023528365386275400;0.00452658871078549000;0.05197813826163280000
08-02-2017;35980.94000000000000000000;37938.25000000000000000000;38459.42000000000000000000;35456.74000000000000000000;37433.66000000000000000000;37716.17000000000000000000;;;2805339368005.00000000000000000000;3666798866515.00000000000000000000;3655783438794.00000000000000000000;356478877491.00000000000000000000;3049811181203.00000000000000000000;378391628048.00000000000000000000;;;13912603360056.00000000000000000000;26304.62000000000000000000;0.00688224318175795000;0.00681566432246861000;0.00666524393949071000;0.00634631089541553000;0.00686663233391983000;0.00658517234817209000;;;0.20164014565809500000;0.26355950583933300000;0.26276774692578300000;0.02562272985618740000;0.21921211309446300000;0.02719775862613800000;0.00000000000000000000;0.00000000000000000000;0.00678244149256645000;0.00028964620847232900;0.00452326745360433000;0.06403472963809080000
09-02-2017;36074.43000000000000000000;38041.89000000000000000000;38560.74000000000000000000;35551.98000000000000000000;37539.53000000000000000000;37818.78000000000000000000;;;2816211110531.00000000000000000000;3682351833309.00000000000000000000;3671141455617.00000000000000000000;357583144670.00000000000000000000;3059298719314.00000000000000000000;380445964470.00000000000000000000;;;13967032227911.00000000000000000000;26302.92000000000000000000;0.00265957983174906000;0.00279271252264772000;0.00269563050478465000;0.00274711857406293000;0.00288884095688426000;0.00278151920025180000;;;0.20163274950445300000;0.26364597526669800000;0.26284334393392300000;0.02560194168918890000;0.21903713468924700000;0.02723885491648940000;0.00000000000000000000;0.00000000000000000000;0.00275993475982143000;0.00031471222919597800;0.00451950754071388000;0.06963418610565440000
10-02-2017;36201.88000000000000000000;38180.61000000000000000000;38697.02000000000000000000;35679.84000000000000000000;37668.93000000000000000000;37973.96000000000000000000;;;2827398888472.00000000000000000000;3697386814973.00000000000000000000;3685088700073.00000000000000000000;359104736237.00000000000000000000;3070846921513.00000000000000000000;382586917151.00000000000000000000;;;14022412978419.00000000000000000000;26307.61000000000000000000;0.00334845576105483000;0.00346158283120085000;0.00334964275282042000;0.00341168119150203000;0.00326281432875343000;0.00391656571836854000;;;0.20163426172253400000;0.26367693068685200000;0.26279989797365700000;0.02560933961862880000;0.21899561268371900000;0.02728395731460880000;0.00000000000000000000;0.00000000000000000000;0.00337696105241167000;0.00032857546443206800;0.00452357839574140000;0.07263618217413810000
13-02-2017;36172.93000000000000000000;38140.06000000000000000000;38654.88000000000000000000;35634.91000000000000000000;37622.40000000000000000000;37910.84000000000000000000;;;2826643169012.00000000000000000000;3694572286474.00000000000000000000;3683099241280.00000000000000000000;359016223445.00000000000000000000;3068999189602.00000000000000000000;383512859984.00000000000000000000;;;14015842969797.00000000000000000000;26321.67000000000000000000;-0.00133430549392590000;-0.00159692514975317000;-0.00162386945531060000;-0.00179435140410446000;-0.00177030239436063000;-0.00219787799467080000;;;0.20167486002113400000;0.26359972029049600000;0.26278114339728100000;0.02561502895106990000;0.21896643649728700000;0.02736281084273270000;0.00000000000000000000;0.00000000000000000000;-0.00161050645851104000;0.00032096505741792600;0.00452524016644135000;0.07092773987956820000
14-02-2017;36306.53000000000000000000;38275.62000000000000000000;38784.77000000000000000000;35751.88000000000000000000;37742.17000000000000000000;38041.07000000000000000000;;;2841358119836.00000000000000000000;3714157347154.00000000000000000000;3699442235478.00000000000000000000;360665169978.00000000000000000000;3084298169457.00000000000000000000;386533909339.00000000000000000000;;;14086454951242.00000000000000000000;26326.36000000000000000000;0.00350840154605436000;0.00336980234134778000;0.00317645110329648000;0.00309891551448436000;0.00300025495962674000;0.00325111423117403000;;;0.20170852990840500000;0.26366870586034300000;0.26262407740506900000;0.02560368603927560000;0.21895488823361200000;0.02744011255329500000;0.00000000000000000000;0.00000000000000000000;0.00325587357063642000;0.00035231915953064800;0.00451827805129347000;0.07797642277234090000
15-02-2017;36297.70000000000000000000;38269.73000000000000000000;38783.20000000000000000000;35739.20000000000000000000;37731.41000000000000000000;38028.89000000000000000000;;;2841864472093.00000000000000000000;3711557430334.00000000000000000000;3705512830825.00000000000000000000;358420915178.00000000000000000000;3070875091700.00000000000000000000;391545635675.00000000000000000000;;;14079776375805.00000000000000000000;26331.05000000000000000000;-0.00042136909264439800;-0.00033202827221445100;-0.00021861320100761600;-0.00053286214756406800;-0.00046326546692787000;-0.00049836411175656300;;;0.20184017105389000000;0.26360911787718600000;0.26317980711630000000;0.02545643521682050000;0.21810538816348400000;0.02780908057231940000;0.00000000000000000000;0.00000000000000000000;-0.00035857398272335800;0.00039307011604469000;0.00446521779724135000;0.08802932665177770000
16-02-2017;36325.48000000000000000000;38292.90000000000000000000;38800.50000000000000000000;35744.14000000000000000000;37749.35000000000000000000;38052.85000000000000000000;;;2843713454438.00000000000000000000;3713515500199.00000000000000000000;3707635185812.00000000000000000000;358580720663.00000000000000000000;3073457921185.00000000000000000000;392251356056.00000000000000000000;;;14089154138353.00000000000000000000;26335.74000000000000000000;0.00058694417786060500;0.00042715528441221700;0.00026786912351027400;-0.00003988682598616720;0.00029725208410322500;0.00045174806832624800;;;0.20183706037376200000;0.26357263635083700000;0.26315527173623600000;0.02545083382166170000;0.21814353729146500000;0.02784066042603840000;0.00000000000000000000;0.00000000000000000000;0.00037795013657577200;0.00040053940598199100;0.00446361777002987000;0.08973425293521750000
17-02-2017;36303.00000000000000000000;38268.55000000000000000000;38796.23000000000000000000;35737.72000000000000000000;37731.00000000000000000000;38036.32000000000000000000;;;2843476646378.00000000000000000000;3711469067685.00000000000000000000;3708851456154.00000000000000000000;359830153636.00000000000000000000;3071634706502.00000000000000000000;392070213890.00000000000000000000;;;14087332244245.00000000000000000000;26340.43000000000000000000;-0.00079711005989193100;-0.00081415951258291900;-0.00028812531913730500;-0.00035769512726562000;-0.00066428840557606000;-0.00061255935899471300;;;0.20184635366569300000;0.26346145624564400000;0.26327564309907900000;0.02554281729125820000;0.21804232719483400000;0.02783140250349170000;0.00000000000000000000;0.00000000000000000000;-0.00062227770578930100;0.00038438630415003700;0.00445996693072471000;0.08618590902591670000
20-02-2017;36490.56000000000000000000;38482.99000000000000000000;38997.19000000000000000000;35924.03000000000000000000;37948.67000000000000000000;38247.89000000000000000000;;;2858193751814.00000000000000000000;3733536195413.00000000000000000000;3728890972230.00000000000000000000;361858543516.00000000000000000000;3089644466819.00000000000000000000;394389329343.00000000000000000000;;;14166513259135.00000000000000000000;26354.51000000000000000000;0.00461881784293969000;0.00505351877339476000;0.00463211861786914000;0.00466532060263269000;0.00521802270712142000;0.00501250595419158000;;;0.20175703784916500000;0.26354658532546800000;0.26321868366766200000;0.02554323261460700000;0.21809491229796500000;0.02783954824513260000;0.00000000000000000000;0.00000000000000000000;0.00487971426354464000;0.00036269465218776600;0.00442458165778077000;0.08197264289381030000
