t;vc_E_capital;vc_E_cuprum;vc_E_habitat;vc_E_planvital;vc_E_provida;vc_E_modelo;vc_E_santa maria;vc_E_magister;vp_E_capital;vp_E_cuprum;vp_E_habitat;vp_E_planvital;vp_E_provida;vp_E_modelo;vp_E_santa maria;vp_E_magister;vp_E_total;uf;ret_vc_E_capital;ret_vc_E_cuprum;ret_vc_E_habitat;ret_vc_E_planvital;ret_vc_E_provida;ret_vc_E_modelo;ret_vc_E_sm;ret_vc_E_magister;pond_vp_E_capital;pond_vp_E_cuprum;pond_vp_E_habitat;pond_vp_E_planvital;pond_vp_E_provida;pond_vp_E_modelo;pond_vp_E_sm;pond_vp_E_magister;ret_pond_E;ret_anual_pond_E;ds_anual_pond_E;ret_riesgo_E
04-11-2014;32159.12000000000000000000;34211.51000000000000000000;30555.91000000000000000000;53678.10000000000000000000;31522.78000000000000000000;33925.70000000000000000000;;;2460280777599.00000000000000000000;4039239368727.00000000000000000000;3740563721035.00000000000000000000;218624673050.00000000000000000000;2728463816798.00000000000000000000;225653454866.00000000000000000000;;;13412825812075.00000000000000000000;24351.95000000000000000000;-0.00023564060806185600;-0.00025621975097374700;-0.00044656740952462900;0.00004754324223496520;-0.00027264084271157400;0.00004360558118930210;;;0.18342747546785500000;0.30114753038026100000;0.27887961667760800000;0.01629967287379380000;0.20342199734985600000;0.01682370725062680000;0.00000000000000000000;0.00000000000000000000;-0.00029887405303915100;0.00027036526886604400;0.00100306162426404000;0.26954003854390800000
05-11-2014;32177.71000000000000000000;34219.48000000000000000000;30568.62000000000000000000;53679.98000000000000000000;31513.63000000000000000000;33909.15000000000000000000;;;2460354136820.00000000000000000000;4037374073935.00000000000000000000;3738800745236.00000000000000000000;224871790291.00000000000000000000;2727232334752.00000000000000000000;225276632954.00000000000000000000;;;13413909713988.00000000000000000000;24358.21000000000000000000;0.00032086549970244900;-0.00002409516687947440;0.00015884175683473500;-0.00022200758648224700;-0.00054733898020876900;-0.00074498035523123800;;;0.18341812262642200000;0.30098413959986900000;0.27872565306870900000;0.01676407513437370000;0.20331375362606200000;0.01679425594456490000;0.00000000000000000000;0.00000000000000000000;-0.00003164112828410120;0.00026674055468015700;0.00100250674192848000;0.26607357688890800000
06-11-2014;32129.29000000000000000000;34221.05000000000000000000;30567.93000000000000000000;53687.78000000000000000000;31496.12000000000000000000;33913.31000000000000000000;;;2393555070535.00000000000000000000;3885161815355.00000000000000000000;3551509191569.00000000000000000000;222051149224.00000000000000000000;2683931321479.00000000000000000000;214070542442.00000000000000000000;;;12950279090604.00000000000000000000;24364.47000000000000000000;-0.00176286618368986000;-0.00021108527249582900;-0.00027953694168539400;-0.00011166950732212400;-0.00081275153531117300;-0.00013429129309361400;;;0.18482652410724000000;0.30000602984485900000;0.27424190372435900000;0.01714643736018850000;0.20724891739409000000;0.01653018756926390000;0.00000000000000000000;0.00000000000000000000;-0.00063838849708659700;0.00026000902883913400;0.00100291333368681000;0.25925373619604400000
07-11-2014;32103.35000000000000000000;34197.10000000000000000000;30546.71000000000000000000;53664.89000000000000000000;31484.41000000000000000000;33916.32000000000000000000;;;2339079528397.00000000000000000000;3741803071421.00000000000000000000;3397047399336.00000000000000000000;221009157028.00000000000000000000;2635644512151.00000000000000000000;208129776921.00000000000000000000;;;12542713445254.00000000000000000000;24370.74000000000000000000;-0.00106499792840261000;-0.00095741548654234200;-0.00095174148904346600;-0.00068375375348235800;-0.00062916979296536300;-0.00016855706001928600;;;0.18648911486390300000;0.29832484715154300000;0.27083831693702600000;0.01762052190641630000;0.21013351884781300000;0.01659368029329840000;0.00000000000000000000;0.00000000000000000000;-0.00088905415524015900;0.00025529046738672400;0.00100554047206336000;0.25388383111310400000
10-11-2014;32139.18000000000000000000;34237.31000000000000000000;30590.60000000000000000000;53724.18000000000000000000;31530.71000000000000000000;33962.81000000000000000000;;;2331922936447.00000000000000000000;3714455547281.00000000000000000000;3377423251997.00000000000000000000;219572638907.00000000000000000000;2628410951510.00000000000000000000;205297450438.00000000000000000000;;;12477082776580.00000000000000000000;24391.36000000000000000000;0.00026972169185782400;0.00032940109994055100;0.00059004586114746100;0.00025847046917065300;0.00062375000536084700;0.00052404910140979300;;;0.18689648679931100000;0.29770224449045000000;0.27069013746839600000;0.01759807503394520000;0.21065909384232300000;0.01645396236557410000;0.00000000000000000000;0.00000000000000000000;0.00045276295649467700;0.00025610343907914200;0.00100561794515674000;0.25467270180746800000
11-11-2014;32135.69000000000000000000;34238.52000000000000000000;30583.26000000000000000000;53705.91000000000000000000;31522.42000000000000000000;33952.28000000000000000000;;;2323942678353.00000000000000000000;3688820698484.00000000000000000000;3359640812131.00000000000000000000;218446482463.00000000000000000000;2619781902861.00000000000000000000;204340207199.00000000000000000000;;;12414972781491.00000000000000000000;24399.45000000000000000000;-0.00044021592746491600;-0.00029627889353490300;-0.00057159161057285900;-0.00067174800469908300;-0.00059457267841484800;-0.00064171292140622900;;;0.18718870506246100000;0.29712676486762200000;0.27061201593126000000;0.01759540566924750000;0.21101793366528600000;0.01645917480412380000;0.00000000000000000000;0.00000000000000000000;-0.00047296263838174300;0.00025417440570832900;0.00100655539781474000;0.25251904292615100000
12-11-2014;32157.85000000000000000000;34255.52000000000000000000;30604.33000000000000000000;53755.40000000000000000000;31542.39000000000000000000;33982.02000000000000000000;;;2308956136873.00000000000000000000;3632487421415.00000000000000000000;3309765702326.00000000000000000000;216858879985.00000000000000000000;2600939081637.00000000000000000000;201100959926.00000000000000000000;;;12270108182162.00000000000000000000;24407.54000000000000000000;0.00035782843870037900;0.00016488366964999000;0.00035719187676511200;0.00058956585736204600;0.00030180686773481100;0.00054404198048342300;;;0.18817732513798900000;0.29604363445595600000;0.26974217775338400000;0.01767375452322940000;0.21197360634669800000;0.01638950178274350000;0.00000000000000000000;0.00000000000000000000;0.00029580918341426100;0.00025426390115553100;0.00100655811188566000;0.25260727438697100000
13-11-2014;32172.35000000000000000000;34276.66000000000000000000;30615.44000000000000000000;53770.14000000000000000000;31560.86000000000000000000;33990.72000000000000000000;;;2300314870618.00000000000000000000;3620732348662.00000000000000000000;3300673516821.00000000000000000000;216841745276.00000000000000000000;2590963161369.00000000000000000000;200929295741.00000000000000000000;;;12230454938487.00000000000000000000;24415.64000000000000000000;0.00011898955913060400;0.00028512686530564000;0.00003114504422751510;-0.00005764218381884990;0.00025358022760137200;-0.00007582463239987170;;;0.18808089169106300000;0.29604232768711000000;0.26987332306293700000;0.01772965489563590000;0.21184519908705200000;0.01642860357620160000;0.00000000000000000000;0.00000000000000000000;0.00016664658480424800;0.00025232360487240400;0.00100625635801462000;0.25075479311280800000
14-11-2014;32208.80000000000000000000;34297.30000000000000000000;30642.98000000000000000000;53816.67000000000000000000;31594.35000000000000000000;34035.19000000000000000000;;;2292796340117.00000000000000000000;3608761135978.00000000000000000000;3290409248820.00000000000000000000;216596260784.00000000000000000000;2587722919973.00000000000000000000;200473463724.00000000000000000000;;;12196759369396.00000000000000000000;24423.74000000000000000000;0.00080061958500647400;0.00027027824966500900;0.00056744221673885200;0.00053327642880469500;0.00072886230328748300;0.00097574364297794200;;;0.18798405959127700000;0.29587868602483600000;0.26977733586154600000;0.01775850897964600000;0.21216479243380800000;0.01643661710888760000;0.00000000000000000000;0.00000000000000000000;0.00056370338083239000;0.00025028405832183300;0.00100510114889579000;0.24901380184153200000
17-11-2014;32245.53000000000000000000;34332.99000000000000000000;30679.64000000000000000000;53861.75000000000000000000;31622.42000000000000000000;34069.33000000000000000000;;;2290002095220.00000000000000000000;3610239690131.00000000000000000000;3291147288295.00000000000000000000;216601514186.00000000000000000000;2587729484885.00000000000000000000;200623221016.00000000000000000000;;;12196343293733.00000000000000000000;24448.06000000000000000000;0.00014446478509851300;0.00004480857854387310;0.00020038671218255100;-0.00015794903485201700;-0.00010720150685105500;0.00000731965117081549;;;0.18776136749091800000;0.29601000916283600000;0.26984705243465300000;0.01775954554323660000;0.21217256865954900000;0.01644945670880620000;0.00000000000000000000;0.00000000000000000000;0.00006903253911358720;0.00025112888609107400;0.00100485868173463000;0.24991463044093400000
18-11-2014;32256.95000000000000000000;34348.84000000000000000000;30695.74000000000000000000;53876.54000000000000000000;31630.59000000000000000000;34084.23000000000000000000;;;2292680255463.00000000000000000000;3619469377307.00000000000000000000;3296520652265.00000000000000000000;214479013363.00000000000000000000;2590991401187.00000000000000000000;200167709083.00000000000000000000;;;12214308408668.00000000000000000000;24456.17000000000000000000;0.00002242626182171690;0.00012987991785870400;0.00019297169407524000;-0.00005711445266173070;-0.00007334102534859990;0.00010557923827894700;;;0.18770446747815700000;0.29633027562480800000;0.26989007825654600000;0.01755965267839420000;0.21212755683721500000;0.01638796912487890000;0.00000000000000000000;0.00000000000000000000;0.00007994767382758530;0.00025209718210737000;0.00100457545695109000;0.25094897587135000000
19-11-2014;32289.36000000000000000000;34385.99000000000000000000;30737.38000000000000000000;53921.82000000000000000000;31653.59000000000000000000;34108.93000000000000000000;;;2293430899840.00000000000000000000;3619668422377.00000000000000000000;3298888825997.00000000000000000000;221263975151.00000000000000000000;2593414279391.00000000000000000000;200042716971.00000000000000000000;;;12226709119727.00000000000000000000;24464.28000000000000000000;0.00067268160923218100;0.00074940721142736200;0.00102406207228888000;0.00050852835488045000;0.00039532127023946200;0.00039285417477949000;;;0.18757548555233900000;0.29604600771412000000;0.26981003585621100000;0.01809677264620660000;0.21211057317186800000;0.01636112505925610000;0.00000000000000000000;0.00000000000000000000;0.00072382189653590700;0.00025371947781320000;0.00100501010134393000;0.25245465440986100000
20-11-2014;32311.63000000000000000000;34411.78000000000000000000;30751.83000000000000000000;53950.77000000000000000000;31679.68000000000000000000;34123.79000000000000000000;;;2292791108952.00000000000000000000;3618273600576.00000000000000000000;3298955440762.00000000000000000000;221504968491.00000000000000000000;2596518561979.00000000000000000000;200059159464.00000000000000000000;;;12228102840224.00000000000000000000;24472.39000000000000000000;0.00035801435360000700;0.00041828484655637200;0.00013855237635855500;0.00020529554135302500;0.00049244681549645900;0.00010411937061077600;;;0.18750178493837400000;0.29589819842484400000;0.26978473143930200000;0.01811441818778020000;0.21234026209182900000;0.01636060491787090000;0.00000000000000000000;0.00000000000000000000;0.00033826592954799200;0.00025065273286662700;0.00100357089429397000;0.24976086322527900000
21-11-2014;32373.80000000000000000000;34470.84000000000000000000;30814.59000000000000000000;54030.01000000000000000000;31749.62000000000000000000;34167.00000000000000000000;;;2295652476813.00000000000000000000;3621782547739.00000000000000000000;3305642560544.00000000000000000000;221612103365.00000000000000000000;2604711361254.00000000000000000000;200329596159.00000000000000000000;;;12249730645874.00000000000000000000;24480.51000000000000000000;0.00159047889606064000;0.00138305417015475000;0.00170702698207099000;0.00113592140326322000;0.00187354341978247000;0.00093372350105344800;;;0.18740432285229300000;0.29566221923082900000;0.26985430587058800000;0.01809118173873020000;0.21263417429764700000;0.01635379600991270000;0.00000000000000000000;0.00000000000000000000;0.00160182750943012000;0.00025387036171850200;0.00100661588741244000;0.25220182285329400000
24-11-2014;32401.79000000000000000000;34505.18000000000000000000;30843.71000000000000000000;54075.07000000000000000000;31779.80000000000000000000;34203.44000000000000000000;;;2294463997723.00000000000000000000;3623347278502.00000000000000000000;3305887729974.00000000000000000000;221678381166.00000000000000000000;2607159889228.00000000000000000000;200515092129.00000000000000000000;;;12253052368722.00000000000000000000;24504.88000000000000000000;-0.00013077613914784500;0.00000071781656968105;-0.00005042997271294460;-0.00016135723092123900;-0.00004487956984740430;0.00007096721597717180;;;0.18725652422575200000;0.29570976842890300000;0.26980115896777200000;0.01809168642189690000;0.21277636059756200000;0.01636450135811460000;0.00000000000000000000;0.00000000000000000000;-0.00004918967784036690;0.00025398896850141100;0.00100657827364962000;0.25232907877149500000
25-11-2014;32416.18000000000000000000;34530.71000000000000000000;30862.85000000000000000000;54092.21000000000000000000;31803.65000000000000000000;34207.81000000000000000000;;;2294887767110.00000000000000000000;3625282837518.00000000000000000000;3306202137539.00000000000000000000;221676425281.00000000000000000000;2612289774993.00000000000000000000;200627971937.00000000000000000000;;;12260966914378.00000000000000000000;24513.01000000000000000000;0.00011229705078810200;0.00040789969888898500;0.00028863982929894800;-0.00001479908612997690;0.00041847962339339100;-0.00020395886235827400;;;0.18717021121873100000;0.29567674905531000000;0.26965264327252500000;0.01807984858201090000;0.21305740348501100000;0.01636314438641300000;0.00000000000000000000;0.00000000000000000000;0.00030501282096911800;0.00025530067301207600;0.00100642963880058000;0.25366966866787900000
