t;vc_C_capital;vc_C_cuprum;vc_C_habitat;vc_C_planvital;vc_C_provida;vc_C_modelo;vc_C_santa maria;vc_C_magister;vp_C_capital;vp_C_cuprum;vp_C_habitat;vp_C_planvital;vp_C_provida;vp_C_modelo;vp_C_santa maria;vp_C_magister;vp_C_total;uf;ret_vc_C_capital;ret_vc_C_cuprum;ret_vc_C_habitat;ret_vc_C_planvital;ret_vc_C_provida;ret_vc_C_modelo;ret_vc_C_sm;ret_vc_C_magister;pond_vp_C_capital;pond_vp_C_cuprum;pond_vp_C_habitat;pond_vp_C_planvital;pond_vp_C_provida;pond_vp_C_modelo;pond_vp_C_sm;pond_vp_C_magister;ret_pond_C;ret_anual_pond_C;ds_anual_pond_C;ret_riesgo_C
11-03-2003;12552.84000000000000000000;12599.98000000000000000000;12143.35000000000000000000;12421.49000000000000000000;11416.77000000000000000000;;11475.03000000000000000000;22823.47000000000000000000;2045510875170.00000000000000000000;2691494154185.00000000000000000000;4205575810068.00000000000000000000;534006270806.00000000000000000000;5892669421388.00000000000000000000;;2434343937623.00000000000000000000;467261791507.00000000000000000000;18270862260747.00000000000000000000;16697.54000000000000000000;-0.00061219206501167200;-0.00067909086590389100;-0.00144044371787667000;-0.00221776095038105000;-0.00088653418097400900;;-0.00044256028889992600;-0.00018948040554358200;0.11195480793287800000;0.14731073529941700000;0.23017938343847200000;0.02922720686003180000;0.32251731403217700000;0.00000000000000000000;0.13323640137405700000;0.02557415106296660000;-0.00091468818841378100;;;
12-03-2003;12491.78000000000000000000;12539.81000000000000000000;12086.63000000000000000000;12357.36000000000000000000;11361.23000000000000000000;;11407.61000000000000000000;22711.62000000000000000000;2035621229194.00000000000000000000;2677084960007.00000000000000000000;4180378623503.00000000000000000000;531242836831.00000000000000000000;5863138069038.00000000000000000000;;2420617441001.00000000000000000000;464939767488.00000000000000000000;18173022927062.00000000000000000000;16701.83000000000000000000;-0.00513299787766869000;-0.00504373415425534000;-0.00493870291302224000;-0.00543309119569575000;-0.00513353608894604000;;-0.00614958484498149000;-0.00516959575808819000;0.11201335283425500000;0.14731093284543600000;0.23003209979325300000;0.02923249692487370000;0.32262866186709200000;0.00000000000000000000;0.13319839251379500000;0.02558406322129510000;-0.00522044446837010000;;;
13-03-2003;12493.52000000000000000000;12537.63000000000000000000;12097.57000000000000000000;12372.10000000000000000000;11362.40000000000000000000;;11420.12000000000000000000;22694.03000000000000000000;2034728804634.00000000000000000000;2676782878983.00000000000000000000;4183911767140.00000000000000000000;531894730034.00000000000000000000;5862807044983.00000000000000000000;;2423195964581.00000000000000000000;464330256902.00000000000000000000;18177651447257.00000000000000000000;16706.13000000000000000000;-0.00011814178330601600;-0.00043128512850759200;0.00064729929869326400;0.00093467689394508800;-0.00015444717612164700;;0.00083861182047767400;-0.00103221716535544000;0.11193573661250100000;0.14725680524515300000;0.23016789486143200000;0.02926091588769370000;0.32252830141419000000;0.00000000000000000000;0.13330632791656100000;0.02554401806246910000;0.00013521476423490000;;;
14-03-2003;12463.90000000000000000000;12513.33000000000000000000;12064.03000000000000000000;12354.25000000000000000000;11335.43000000000000000000;;11393.33000000000000000000;22632.81000000000000000000;2028828891445.00000000000000000000;2671679042712.00000000000000000000;4173599970997.00000000000000000000;531082552943.00000000000000000000;5848821592081.00000000000000000000;;2418498368947.00000000000000000000;463401317255.00000000000000000000;18135911736380.00000000000000000000;16710.42000000000000000000;-0.00263040290542317000;-0.00219680502248903000;-0.00303306699073858000;-0.00170056313061356000;-0.00263319874968327000;;-0.00260537460559280000;-0.00295802991516953000;0.11186803955244400000;0.14731429450843100000;0.23012904074874300000;0.02928347693034190000;0.32249945175617900000;0.00000000000000000000;0.13335411001673400000;0.02555158648712620000;-0.00263789891876845000;;;
17-03-2003;12459.50000000000000000000;12522.40000000000000000000;12052.68000000000000000000;12358.56000000000000000000;11335.15000000000000000000;;11388.17000000000000000000;22641.12000000000000000000;2023280844587.00000000000000000000;2667783525368.00000000000000000000;4173222359116.00000000000000000000;532628884630.00000000000000000000;5840900205723.00000000000000000000;;2416532983212.00000000000000000000;461996650111.00000000000000000000;18116345452747.00000000000000000000;16723.31000000000000000000;-0.00112415947604143000;-0.00004651314542334020;-0.00171233378253777000;-0.00042227067129688300;-0.00079577924729958100;;-0.00122407678139593000;-0.00040397894419031600;0.11168261556197100000;0.14725837130487500000;0.23035674441078900000;0.02940045971298460000;0.32241051159892400000;0.00000000000000000000;0.13338965022029800000;0.02550164719015930000;-0.00096941000444369100;;;
18-03-2003;12488.04000000000000000000;12546.58000000000000000000;12087.31000000000000000000;12382.98000000000000000000;11360.08000000000000000000;;11413.14000000000000000000;22684.31000000000000000000;2027934930663.00000000000000000000;2672769455384.00000000000000000000;4185171733016.00000000000000000000;534014362249.00000000000000000000;5858697514242.00000000000000000000;;2421717290149.00000000000000000000;463034506125.00000000000000000000;18163339791828.00000000000000000000;16727.61000000000000000000;0.00203090905985458000;0.00167198480829867000;0.00261200701133797000;0.00171691564632691000;0.00193984522188819000;;0.00193313283100220000;0.00164868092258420000;0.11164989225029000000;0.14715187217862500000;0.23041862239999400000;0.02940067016140180000;0.32255618082297400000;0.00000000000000000000;0.13332995571874800000;0.02549280646796730000;0.00205060308496530000;;;
19-03-2003;12477.13000000000000000000;12528.41000000000000000000;12071.02000000000000000000;12377.36000000000000000000;11352.90000000000000000000;;11405.09000000000000000000;22660.96000000000000000000;2025542696216.00000000000000000000;2669039247050.00000000000000000000;4183724019057.00000000000000000000;533769494115.00000000000000000000;5854653553030.00000000000000000000;;2421720921739.00000000000000000000;462585402138.00000000000000000000;18151035333345.00000000000000000000;16731.91000000000000000000;-0.00113104473708201000;-0.00170628007490618000;-0.00160563035702300000;-0.00071097877098724100;-0.00088926462265208100;;-0.00096260322866186200;-0.00128690297445325000;0.11159378288988900000;0.14704611599464800000;0.23049506224976300000;0.02940711008007460000;0.32255204430540100000;0.00000000000000000000;0.13342053922897100000;0.02548534525125360000;-0.00121617944912315000;;;
20-03-2003;12505.57000000000000000000;12550.29000000000000000000;12106.62000000000000000000;12406.19000000000000000000;11378.65000000000000000000;;11434.42000000000000000000;22690.75000000000000000000;2029935544490.00000000000000000000;2674824360842.00000000000000000000;4196264137934.00000000000000000000;535018181185.00000000000000000000;5867813268772.00000000000000000000;;2427778916021.00000000000000000000;463289503017.00000000000000000000;18194923912261.00000000000000000000;16736.21000000000000000000;0.00201981555807241000;0.00148794652128250000;0.00268791089672293000;0.00206958330644368000;0.00200861363400592000;;0.00231139678411663000;0.00105677139620848000;0.11156603645493100000;0.14700937325929200000;0.23062828721730800000;0.02940480453586660000;0.32249726885738000000;0.00000000000000000000;0.13343166081530000000;0.02546256885992270000;0.00210794291793143000;;;
21-03-2003;12523.26000000000000000000;12566.23000000000000000000;12123.95000000000000000000;12425.71000000000000000000;11393.45000000000000000000;;11449.03000000000000000000;22746.44000000000000000000;2033544820559.00000000000000000000;2677719371860.00000000000000000000;4202044863115.00000000000000000000;535848661065.00000000000000000000;5875305749889.00000000000000000000;;2434466140895.00000000000000000000;464352021448.00000000000000000000;18223281628831.00000000000000000000;16740.52000000000000000000;0.00115607781128156000;0.00101179199565726000;0.00117293240825802000;0.00131467930819189000;0.00104234409076361000;;0.00101941323990978000;0.00219380488595477000;0.11159048419367800000;0.14693947151777500000;0.23058661709244300000;0.02940461943019280000;0.32240657141541900000;0.00000000000000000000;0.13359098489941800000;0.02548125145107510000;0.00111494352189359000;;;
24-03-2003;12498.87000000000000000000;12538.97000000000000000000;12101.07000000000000000000;12398.94000000000000000000;11365.00000000000000000000;;11425.09000000000000000000;22693.16000000000000000000;2029545138496.00000000000000000000;2672691038416.00000000000000000000;4197185159635.00000000000000000000;534890938991.00000000000000000000;5860441657578.00000000000000000000;;2430340677180.00000000000000000000;463336434825.00000000000000000000;18188431045121.00000000000000000000;16753.43000000000000000000;-0.00272036046918476000;-0.00294254802772108000;-0.00265984221695382000;-0.00292761364762564000;-0.00327105709522971000;;-0.00286408156992966000;-0.00311597766712032000;0.11158439853669600000;0.14694456227619200000;0.23076125418530200000;0.02940830562372690000;0.32220710203313800000;0.00000000000000000000;0.13362013860079100000;0.02547423874415430000;-0.00295185986407452000;;;
25-03-2003;12521.50000000000000000000;12580.74000000000000000000;12120.86000000000000000000;12421.33000000000000000000;11386.84000000000000000000;;11446.83000000000000000000;22740.95000000000000000000;2033149234738.00000000000000000000;2681535572116.00000000000000000000;4203805294911.00000000000000000000;536018409518.00000000000000000000;5871709655842.00000000000000000000;;2433793100727.00000000000000000000;464376789776.00000000000000000000;18224388057628.00000000000000000000;16757.74000000000000000000;0.00155169891418597000;0.00306845073531703000;0.00137682910835643000;0.00154694336614831000;0.00166261764822334000;;0.00164379389633101000;0.00184647889378533000;0.11156200297694000000;0.14713995134632900000;0.23066921542813900000;0.02941214859028660000;0.32218967447767500000;0.00000000000000000000;0.13354594365698400000;0.02548106352364630000;0.00178994384104865000;;;
26-03-2003;12477.56000000000000000000;12537.92000000000000000000;12073.57000000000000000000;12375.08000000000000000000;11348.42000000000000000000;;11405.49000000000000000000;22663.75000000000000000000;2024504228868.00000000000000000000;2674709183957.00000000000000000000;4187412030429.00000000000000000000;534205692334.00000000000000000000;5851639345633.00000000000000000000;;2423486264909.00000000000000000000;462955344362.00000000000000000000;18158912090492.00000000000000000000;16762.04000000000000000000;-0.00377190072770357000;-0.00366598577434594000;-0.00416573412604241000;-0.00398694796912865000;-0.00363634036121066000;;-0.00387458227862082000;-0.00365709722812091000;0.11148818931328100000;0.14729457197810200000;0.23059817733362600000;0.02941837537798920000;0.32224614098423400000;0.00000000000000000000;0.13345988200350000000;0.02549466300926710000;-0.00382053682044743000;;;
27-03-2003;12495.22000000000000000000;12547.08000000000000000000;12086.24000000000000000000;12381.58000000000000000000;11365.24000000000000000000;;11417.57000000000000000000;22684.95000000000000000000;2024883744394.00000000000000000000;2669036802149.00000000000000000000;4204168579980.00000000000000000000;533466897872.00000000000000000000;5848959077778.00000000000000000000;;2424464793338.00000000000000000000;461482644055.00000000000000000000;18166462539566.00000000000000000000;16766.35000000000000000000;0.00115724461372210000;0.00047322139956103600;0.00079175384879267500;0.00026801567929948100;0.00122395180332400000;;0.00080148301631490000;0.00067788170062844400;0.11146274295195700000;0.14692110785663000000;0.23142472403878600000;0.02936548030251490000;0.32196466786195400000;0.00000000000000000000;0.13345827719940500000;0.02540299978875390000;0.00090787170340762500;;;
28-03-2003;12514.51000000000000000000;12568.16000000000000000000;12107.78000000000000000000;12392.39000000000000000000;11380.44000000000000000000;;11433.22000000000000000000;22722.04000000000000000000;2027634327897.00000000000000000000;2675082504681.00000000000000000000;4211736365627.00000000000000000000;534365206228.00000000000000000000;5873508624405.00000000000000000000;;2428522999296.00000000000000000000;462250051480.00000000000000000000;18213100079614.00000000000000000000;16770.66000000000000000000;0.00128557045189978000;0.00142163295942811000;0.00152357628629944000;0.00061566074749026300;0.00107948825244609000;;0.00111272644641408000;0.00137664006647789000;0.11132834712562400000;0.14687683551880500000;0.23124763753652300000;0.02933960741950340000;0.32248813209889700000;0.00000000000000000000;0.13333935401882800000;0.02538008628181860000;0.00125374366470674000;;;
31-03-2003;12494.11000000000000000000;12549.83000000000000000000;12093.52000000000000000000;12385.27000000000000000000;11357.25000000000000000000;;11424.62000000000000000000;22701.27000000000000000000;2027479023279.00000000000000000000;2671528103001.00000000000000000000;4214193728540.00000000000000000000;533960565859.00000000000000000000;5860533481815.00000000000000000000;;2423082396332.00000000000000000000;461490420889.00000000000000000000;18192267719715.00000000000000000000;16783.60000000000000000000;-0.00240272593745951000;-0.00223080004297023000;-0.00194973732320927000;-0.00134599936306063000;-0.00281107384662727000;;-0.00152376518020686000;-0.00168579659089095000;0.11144729478017800000;0.14684964756240100000;0.23164752154417100000;0.02935096240257860000;0.32214419730993300000;0.00000000000000000000;0.13319298251674800000;0.02536739388398960000;-0.00223781792424011000;;;
